im1name,im2name,cond,ori,mask,rt,acc,contrast,trialno,staircase
151-87.png,49-87.png,ds,up,151-87_mask.png,0.7965347999997903,0,23.36370892508618,148,2
145-148.png,145-148.png,ss,up,145-148_mask.png,0.6843386999971699,1,3.170943154762479,149,2
135-192F.png,135-192F.png,ss,up,135-192F_mask.png,0.6546203999896534,1,3.170943154762479,150,1
225-96F.png,225-96F.png,ss,inv,225-96F_mask.png,1.251832399982959,1,9.294475034930333,151,1
128_eyes.png,128_eyes.png,isos,up,128_eyes_mask.png,0.7455163999984507,1,7.970863616012756,152,2
52-66.png,52-148.png,sd,inv,52-66_mask.png,0.6834163000166882,1,20.036520266739068,153,1
37_eyes.png,37_eyes.png,isos,up,37_eyes_mask.png,0.7272895000060089,1,7.381517178581321,154,2
197-192F.png,135-192F.png,ds,inv,197-192F_mask.png,1.4011243000277318,0,20.036520266739068,155,1
123-125.png,44-100.png,dd,up,123-125_mask.png,0.8566502000030596,1,3.170943154762479,156,1
128_eyes.png,225_eyes.png,isod,inv,128_eyes_mask.png,0.8143703999812715,1,12.637577710370472,157,2
49-146.png,151-146.png,ds,up,49-146_mask.png,0.829323599988129,0,23.36370892508618,158,2
131-94F.png,129-94F.png,ds,inv,131-94F_mask.png,0.7234836000134237,1,21.636252618780404,159,1
25_eyes.png,25_eyes.png,isos,up,25_eyes_mask.png,2.6938441999955103,1,6.330327047908198,160,1
151-146.png,49-87.png,dd,up,151-146_mask.png,2.04143149999436,1,3.170943154762479,161,2
123-125.png,123-125.png,ss,up,123-125_mask.png,1.137545700010378,1,2.9364912632757605,162,2
103_eyes.png,192_eyes.png,isod,up,103_eyes_mask.png,0.8839149999839719,1,5.862277928868478,163,1
87_eyes.png,87_eyes.png,isos,inv,87_eyes_mask.png,0.6963794999755919,1,11.703185684592045,164,2
111-216F.png,111-220F.png,sd,inv,111-216F_mask.png,0.8198652999999467,1,20.036520266739068,165,2
2_eyes.png,76_eyes.png,isod,up,2_eyes_mask.png,1.9621722000010777,1,6.8357455957761015,166,2
128-30F.png,225-30F.png,ds,up,128-30F_mask.png,1.186628399998881,0,21.636252618780404,167,1
146-25.png,147-25.png,ds,up,146-25_mask.png,1.7141064000024926,1,23.36370892508618,168,1
125_eyes.png,100_eyes.png,isod,inv,125_eyes_mask.png,0.5974806000012904,1,10.837880352311993,169,2
25_eyes.png,25_eyes.png,isos,inv,25_eyes_mask.png,0.9019543000031263,0,5.862277928868478,170,1
17-9.png,125-38.png,dd,inv,17-9_mask.png,1.8732561000215355,0,8.607263960508302,171,1
7_eyes.png,25_eyes.png,isod,up,7_eyes_mask.png,4.333896299998742,1,0.01,172,2
125_eyes.png,125_eyes.png,isos,up,125_eyes_mask.png,2.0881150999921374,0,5.428835233189813,173,1
103-197F.png,103-197F.png,ss,up,103-197F_mask.png,1.1562624000071082,1,2.9364912632757605,174,1
131-37F.png,129-94F.png,dd,up,131-37F_mask.png,0.9308358999842312,1,0.01,175,2
208-13F.png,208-65F.png,sd,up,208-13F_mask.png,0.9092230999958701,1,23.36370892508618,176,2
128-96F.png,225-30F.png,dd,inv,128-96F_mask.png,1.600090399995679,0,20.036520266739068,177,2
13-128F.png,13-225F.png,sd,inv,13-128F_mask.png,2.759430100006284,0,14.636252618780404,178,1
13_eyes.png,65_eyes.png,isod,inv,13_eyes_mask.png,0.6086389999836683,1,7.381517178581321,179,1
160-2.png,24-76.png,dd,inv,160-2_mask.png,1.6795708000136074,0,14.636252618780404,180,2
145-148.png,145-66.png,sd,up,145-148_mask.png,1.4838363000017125,1,23.36370892508618,181,1
96-225F.png,13-128F.png,dd,up,96-225F_mask.png,1.6078041000000667,1,0.01,182,1
37_eyes.png,37_eyes.png,isos,inv,37_eyes_mask.png,2.351295200001914,0,0.01,183,1
17-38.png,17-9.png,sd,up,17-38_mask.png,5.6481401000055484,0,14.636252618780404,184,1
192-220F.png,192-216F.png,sd,up,192-220F_mask.png,0.7578735999995843,1,16.36370892508618,185,2
13-225F.png,96-225F.png,ds,inv,13-225F_mask.png,1.2954572000016924,1,18.555068267735685,186,2
49-146.png,151-87.png,dd,inv,49-146_mask.png,1.5865764000045601,1,10.837880352311993,187,1
13-225F.png,13-225F.png,ss,inv,13-225F_mask.png,0.6839920000056736,1,3.0365536099861377,188,1
44-125.png,123-125.png,ds,inv,44-125_mask.png,0.8718855999759398,1,11.555068267735685,189,2
25_eyes.png,7_eyes.png,isod,up,25_eyes_mask.png,1.9569629000034183,0,0.01,190,1
65_eyes.png,65_eyes.png,isos,inv,65_eyes_mask.png,3.8537204999884125,0,3.837880352311993,191,2
151-87.png,49-146.png,dd,up,151-87_mask.png,1.7739515000139363,0,2.9364912632757605,192,1
160-76.png,24-2.png,dd,up,160-76_mask.png,3.7738890000036918,0,2.9364912632757605,193,2
38_eyes.png,38_eyes.png,isos,inv,38_eyes_mask.png,0.9096127000229899,1,10.837880352311993,194,2
38_eyes.png,38_eyes.png,isos,inv,38_eyes_mask.png,1.115159799985122,1,6.8357455957761015,195,1
123-100.png,44-100.png,ds,inv,123-100_mask.png,0.6698900999908801,1,21.636252618780404,196,1
